ASN,ORGANIZATION,SOURCE,ASOF_DATE
28624,OOPS,PeeringDB,2024-05-23
9877,Ngee Ann Polytechnic,PeeringDB,2024-05-23
43545,Teledata UK Ltd,PeeringDB,2024-05-23
43545,AS-TELEDATAUK,PeeringDB,2024-05-23
5524,Breedband,PeeringDB,2024-05-23
5524,Breedband Arnhem,PeeringDB,2024-05-23
5524,Breedband Nederland,PeeringDB,2024-05-23
40191,Openface (AS40191),PeeringDB,2024-05-23
40191,ZEROFAIL,PeeringDB,2024-05-23
40191,Pre2Post,PeeringDB,2024-05-23
30583,Quantum Communications,PeeringDB,2024-05-23
52841,Aprimorar,PeeringDB,2024-05-23
41883,Complete Telecom,PeeringDB,2024-05-23
46907,"GPG SL iCall Investment, LLC",PeeringDB,2024-05-23
43013,York Data Services,PeeringDB,2024-05-23
14166,Softcom Inc.,PeeringDB,2024-05-23
14166,mail2web myhosting,PeeringDB,2024-05-23
36089,OpenX,PeeringDB,2024-05-23
36089,OpenX Ltd.,PeeringDB,2024-05-23
19159,Sting Communications,PeeringDB,2024-05-23
40048,Webfonepartners.net,PeeringDB,2024-05-23
40048,webfonecenter.net,PeeringDB,2024-05-23
42492,AAC Cosmos,PeeringDB,2024-05-23
42492,iTactic BV,PeeringDB,2024-05-23
35470,XL Internet Services B.V.,PeeringDB,2024-05-23
35470,xlshosting,PeeringDB,2024-05-23
51025,4connect s.r.o.,PeeringDB,2024-05-23
24093,BigAir Group,PeeringDB,2024-05-23
7477,SkyMesh,PeeringDB,2024-05-23
41088,N_SYS s.r.o.,PeeringDB,2024-05-23
31167,Axione,PeeringDB,2024-05-23
17184,Cbeyond,PeeringDB,2024-05-23
38583,ASE IT Networks,PeeringDB,2024-05-23
50043,Myren Consult,PeeringDB,2024-05-23
50043,AS-MYRENCONSULT,PeeringDB,2024-05-23
50244,Coyote Networks,PeeringDB,2024-05-23
30419,MediaMath,PeeringDB,2024-05-23
30419,Adroit Digital,PeeringDB,2024-05-23
41572,GlobalConnect AS41572,PeeringDB,2024-05-23
41572,Kvantel,PeeringDB,2024-05-23
47856,Delta Productions,PeeringDB,2024-05-23
36687,Freewire Broadband,PeeringDB,2024-05-23
36687,Wiline,PeeringDB,2024-05-23
7631,Anittel,PeeringDB,2024-05-23
7631,Accord,PeeringDB,2024-05-23
7631,Crox,PeeringDB,2024-05-23
7631,Officelink+,PeeringDB,2024-05-23
7631,Silver Telecom,PeeringDB,2024-05-23
7631,5star,PeeringDB,2024-05-23
8950,Logicalis UK,PeeringDB,2024-05-23
8950,Logicalis,PeeringDB,2024-05-23
12347,VirtualTec Solutions AG,PeeringDB,2024-05-23
23779,NTT Communications (N-BONE),PeeringDB,2024-05-23
32536,4WEB,PeeringDB,2024-05-23
25689,National Research Council Canada,PeeringDB,2024-05-23
22546,Weyerhaeuser AS 22546,PeeringDB,2024-05-23
49405,Motto VoIP,PeeringDB,2024-05-23
49405,Motto Communications,PeeringDB,2024-05-23
51344,IDM Suedtirol Alto Adige,PeeringDB,2024-05-23
51344,AS51344,PeeringDB,2024-05-23
50072,SBS Broadcasting B.V.,PeeringDB,2024-05-23
17619,Powernetix,PeeringDB,2024-05-23
17619,Powernetix Ltd,PeeringDB,2024-05-23
20501,Banque de Luxembourg S.A.,PeeringDB,2024-05-23
20501,BANQUE-LU,PeeringDB,2024-05-23
14232,Telpin - Cooperativa Telefonica Pinamar Ltda.,PeeringDB,2024-05-23
14232,TELPIN,PeeringDB,2024-05-23
30803,Trident Net,PeeringDB,2024-05-23
43395,Pooya Parto Qeshm Cooperative,PeeringDB,2024-05-23
48528,Ad Valem Technologies,PeeringDB,2024-05-23
48528,AS-ADVALEM,PeeringDB,2024-05-23
6447,RouteViews,PeeringDB,2024-05-23
200134,IP-Connect AB,PeeringDB,2024-05-23
200134,IPC,PeeringDB,2024-05-23
37113,Tangerine Ltd,PeeringDB,2024-05-23
37113,Tangerine Uganda,PeeringDB,2024-05-23
50292,StratoGen Internet,PeeringDB,2024-05-23
42090,Rapid Broadband Ltd,PeeringDB,2024-05-23
51224,link-lab,PeeringDB,2024-05-23
13004,Serbian Open eXchange,PeeringDB,2024-05-23
13004,Serbian Open Exchange d.o.o. Serbia,PeeringDB,2024-05-23
55518,SGIX Route Servers,PeeringDB,2024-05-23
55518,SGIX,PeeringDB,2024-05-23
39256,FANNET Telecom,PeeringDB,2024-05-23
17501,Worldlink Communications,PeeringDB,2024-05-23
37044,Tangerine Kenya,PeeringDB,2024-05-23
36997,Infocom Ltd,PeeringDB,2024-05-23
22047,VTR Global COM S.A.,PeeringDB,2024-05-23
22047,VTR,PeeringDB,2024-05-23
28267,IMAXXTELECOM,PeeringDB,2024-05-23
38883,FireNet,PeeringDB,2024-05-23
20633,Goethe Universitaet Frankfurt,PeeringDB,2024-05-23
20633,Johann Wolfgang Goethe Universität,PeeringDB,2024-05-23
51446,Foundation Respect My Privacy,PeeringDB,2024-05-23
46064,C2IX Route Servers,PeeringDB,2024-05-23
53404,SPEAKservers LLC,PeeringDB,2024-05-23
30528,EiCatalyst Networks,PeeringDB,2024-05-23
30528,Eicat.ca,PeeringDB,2024-05-23
8517,ULAKNET,PeeringDB,2024-05-23
8517,TUBITAK ULAKBIM,PeeringDB,2024-05-23
29297,Link-Connect Services Ltd,PeeringDB,2024-05-23
36715,PopCap Games,PeeringDB,2024-05-23
38437,WIC NZ Ltd,PeeringDB,2024-05-23
38437,Wicked Networks,PeeringDB,2024-05-23
51634,EdgeIT AB,PeeringDB,2024-05-23
51634,EDGEIT,PeeringDB,2024-05-23
37062,BNI Angola,PeeringDB,2024-05-23
37062,Banco de Negocios Internacional,PeeringDB,2024-05-23
45500,BG&E Pty Limited,PeeringDB,2024-05-23
45500,BG&E Engineering,PeeringDB,2024-05-23
24632,Rosignol,PeeringDB,2024-05-23
44935,DutchView,PeeringDB,2024-05-23
30873,YemenNet,PeeringDB,2024-05-23
30873,YemenTelecom,PeeringDB,2024-05-23
45711,Interactive Media Business,PeeringDB,2024-05-23
45711,Imediabiz,PeeringDB,2024-05-23
45816,I-Services Network Solution Ltd,PeeringDB,2024-05-23
45816,ISHK,PeeringDB,2024-05-23
9394,China TieTong/CTT,PeeringDB,2024-05-23
33258,"uGotFile, Inc.",PeeringDB,2024-05-23
33258,uGotFile,PeeringDB,2024-05-23
196689,Digicube sas,PeeringDB,2024-05-23
1880,Stupi LLC,PeeringDB,2024-05-23
5111,it.canada,PeeringDB,2024-05-23
46235,"TrionWorlds, Inc",PeeringDB,2024-05-23
55822,MyIX Route Servers,PeeringDB,2024-05-23
55822,MyIX,PeeringDB,2024-05-23
51906,recast IT GmbH & Co. KG,PeeringDB,2024-05-23
51906,AS-RECAST,PeeringDB,2024-05-23
51218,Dream Industries,PeeringDB,2024-05-23
40253,Cascadeo Corporation,PeeringDB,2024-05-23
24243,Telarus,PeeringDB,2024-05-23
24243,Telarus Pty Ltd,PeeringDB,2024-05-23
53070,T-Systems Brazil,PeeringDB,2024-05-23
53070,T-Systems do Brasil Ltda,PeeringDB,2024-05-23
20984,Panalpina World Transport,PeeringDB,2024-05-23
20984,AS-PANALPINA,PeeringDB,2024-05-23
12767,T-Systems CZ,PeeringDB,2024-05-23
26193,Wholesale Datacenter,PeeringDB,2024-05-23
24115,Equinix Internet Exchange - MLPE,PeeringDB,2024-05-23
24115,MLPE route server peering,PeeringDB,2024-05-23
26710,ICANN AS26710,PeeringDB,2024-05-23
37223,Vodacom Mozambique,PeeringDB,2024-05-23
9329,Sri Lanka Telecom,PeeringDB,2024-05-23
9329,SLT,PeeringDB,2024-05-23
197439,Sylon Hosting GmbH,PeeringDB,2024-05-23
197439,Sylon,PeeringDB,2024-05-23
37933,Polyfone Telecom,PeeringDB,2024-05-23
10297,"eNET, Inc",PeeringDB,2024-05-23
10297,XLHost.com,PeeringDB,2024-05-23
47358,NTRNET srl,PeeringDB,2024-05-23
18804,PR-IX Route Server,PeeringDB,2024-05-23
18804,PR-IX,PeeringDB,2024-05-23
18804,PRIX,PeeringDB,2024-05-23
18804,PuertoIX,PeeringDB,2024-05-23
18804,IX.pr,PeeringDB,2024-05-23
29037,Teliko,PeeringDB,2024-05-23
29037,AS-TELIKO,PeeringDB,2024-05-23
197413,MOETV CORP,PeeringDB,2024-05-23
15095,Think Realtime / Dealer.com,PeeringDB,2024-05-23
20653,ByteAction GmbH,PeeringDB,2024-05-23
15092,Star2Star Communications,PeeringDB,2024-05-23
55915,ClassicTech Pvt. Ltd.,PeeringDB,2024-05-23
55915,Classic,PeeringDB,2024-05-23
55915,CT,PeeringDB,2024-05-23
39439,Multimedia-Polska Południe S.A.,PeeringDB,2024-05-23
39439,AC Systemy Komputerowe,PeeringDB,2024-05-23
12854,Pine Digital Security,PeeringDB,2024-05-23
12854,Pine,PeeringDB,2024-05-23
34384,WLANnet Finland,PeeringDB,2024-05-23
34384,LanWorld,PeeringDB,2024-05-23
25861,nDeviX,PeeringDB,2024-05-23
25861,nDeviX Corp,PeeringDB,2024-05-23
26549,Flat Planet Phone,PeeringDB,2024-05-23
2597,REGISTRO .IT,PeeringDB,2024-05-23
2597,Registry of ccTLD it  - IIT-CNR,PeeringDB,2024-05-23
37253,Altech Technology Concepts,PeeringDB,2024-05-23
15041,ETRN.com LLC,PeeringDB,2024-05-23
15041,ETRN,PeeringDB,2024-05-23
13409,Portland Internetworks,PeeringDB,2024-05-23
13409,Graydog,PeeringDB,2024-05-23
11837,Sawtooth Technologies,PeeringDB,2024-05-23
31235,SKIWEBCENTER,PeeringDB,2024-05-23
31235,SKIWEBCENTER TELECOM,PeeringDB,2024-05-23
4770,Internet Company of New Zealand Ltd,PeeringDB,2024-05-23
4770,ICONZ-Webvisions,PeeringDB,2024-05-23
4770,2Day.com,PeeringDB,2024-05-23
4770,Webfarm,PeeringDB,2024-05-23
4770,Freeparking,PeeringDB,2024-05-23
45950,Gareth Morgan Investments,PeeringDB,2024-05-23
9872,Actrix Networks,PeeringDB,2024-05-23
9872,Voyager Internet Limited,PeeringDB,2024-05-23
46793,Ooyala,PeeringDB,2024-05-23
57315,PureBlue Global Networks Ltd,PeeringDB,2024-05-23
57315,PUREBLUE-AS,PeeringDB,2024-05-23
4874,Uncommon Net,PeeringDB,2024-05-23
2470,RENATER REUNION,PeeringDB,2024-05-23
26779,Pando Networks,PeeringDB,2024-05-23
45510,Telcoinabox,PeeringDB,2024-05-23
32609,Cooperative Network Services,PeeringDB,2024-05-23
32609,Fiber Minnesota LLC,PeeringDB,2024-05-23
30539,Flowfinity Wireless Inc,PeeringDB,2024-05-23
39583,Pertineo,PeeringDB,2024-05-23
39583,Pertineo Hosting,PeeringDB,2024-05-23
5087,Lanka Communication Services,PeeringDB,2024-05-23
5087,Lankacom,PeeringDB,2024-05-23
36815,Internet FX,PeeringDB,2024-05-23
36815,Internet Effects,PeeringDB,2024-05-23
8462,Tarr Ltd.,PeeringDB,2024-05-23
8462,CoryNet,PeeringDB,2024-05-23
8462,ZelkaNet,PeeringDB,2024-05-23
4693,SCSK Corporation,PeeringDB,2024-05-23
21740,Enom,PeeringDB,2024-05-23
24025,Helix,PeeringDB,2024-05-23
37312,Clickatell (Pty) Ltd,PeeringDB,2024-05-23
37312,AS37312,PeeringDB,2024-05-23
43599,North West Electronics,PeeringDB,2024-05-23
43599,NWE Wireless,PeeringDB,2024-05-23
43599,NWEWN,PeeringDB,2024-05-23
196763,Key-Systems GmbH,PeeringDB,2024-05-23
196763,AS-KEY-SYSTEMS,PeeringDB,2024-05-23
41336,Ministry of public administration Republic of Croatia,PeeringDB,2024-05-23
41336,HITRONet,PeeringDB,2024-05-23
11739,Digital Forest,PeeringDB,2024-05-23
44436,MyBox,PeeringDB,2024-05-23
44436,Effortel,PeeringDB,2024-05-23
51605,XS Software JSCo,PeeringDB,2024-05-23
51605,XS-SOFTWARE,PeeringDB,2024-05-23
13127,Odido AS13127,PeeringDB,2024-05-23
13127,formal Tele2 Netherlands and T-Mobile Thuis,PeeringDB,2024-05-23
23624,Chukai Cable Television System Operator,PeeringDB,2024-05-23
23624,Chukai,PeeringDB,2024-05-23
24029,NIXI Route Servers,PeeringDB,2024-05-23
24029,NIXI,PeeringDB,2024-05-23
13857,Online Northwest,PeeringDB,2024-05-23
13857,OnlineMac,PeeringDB,2024-05-23
13857,PacificWave Communications,PeeringDB,2024-05-23
13857,XSMedia,PeeringDB,2024-05-23
33005,Eltopia.com,PeeringDB,2024-05-23
44916,Westbahr,PeeringDB,2024-05-23
33724,Biznesshosting Inc DBA VOLICO,PeeringDB,2024-05-23
33724,Sister Company Sling Broadband LLC.,PeeringDB,2024-05-23
52102,Tribion,PeeringDB,2024-05-23
52102,TRIBION,PeeringDB,2024-05-23
29298,SUSE Linux,PeeringDB,2024-05-23
36280,Indatel,PeeringDB,2024-05-23
36280,ISL-200,PeeringDB,2024-05-23
197745,feel3 UG,PeeringDB,2024-05-23
29951,Syptec Internet Services,PeeringDB,2024-05-23
29951,Syptec,PeeringDB,2024-05-23
15177,"StarTouch, Inc.",PeeringDB,2024-05-23
43074,Klas Telecom,PeeringDB,2024-05-23
43074,Klas Ltd.,PeeringDB,2024-05-23
43074,Klas Telecom Services,PeeringDB,2024-05-23
18182,So-net Entertainment Taiwan Limited,PeeringDB,2024-05-23
19468,YieldBuild Inc,PeeringDB,2024-05-23
48161,NextGen Communications SRL,PeeringDB,2024-05-23
197764,WAWER - CePIX.pl,PeeringDB,2024-05-23
13746,AiTech,PeeringDB,2024-05-23
13746,Advanced Integrated Technologies,PeeringDB,2024-05-23
55470,Cyfuture,PeeringDB,2024-05-23
37159,Imaginet,PeeringDB,2024-05-23
37159,Imaginet Internet Services,PeeringDB,2024-05-23
48061,Uma.Tech LLC,PeeringDB,2024-05-23
10024,LGA Telecom Pte Ltd,PeeringDB,2024-05-23
23949,Comtronics Systems,PeeringDB,2024-05-23
23949,COMNET,PeeringDB,2024-05-23
26918,Lookout,PeeringDB,2024-05-23
56848,Emtorp Teknikkonsult,PeeringDB,2024-05-23
56848,AS-EMTORP,PeeringDB,2024-05-23
41039,Deutsche Breitbanddienste GmbH,PeeringDB,2024-05-23
55832,HOME SYSTEMS PVT LTD.,PeeringDB,2024-05-23
55832,HOME NET,PeeringDB,2024-05-23
29152,Decknet,PeeringDB,2024-05-23
9931,NT(CAT) Corporate Internet,PeeringDB,2024-05-23
9931,CAT ISP,PeeringDB,2024-05-23
9931,CAT Corporate,PeeringDB,2024-05-23
9931,CAT Enterprise Internet,PeeringDB,2024-05-23
27665,Columbus Communications Trinidad LTD,PeeringDB,2024-05-23
27665,Flow,PeeringDB,2024-05-23
51646,ICT Facilities E.U. B.V.,PeeringDB,2024-05-23
53837,ServedBy the Net,PeeringDB,2024-05-23
3401,City of Seattle - IIT,PeeringDB,2024-05-23
53841,RAM Host,PeeringDB,2024-05-23
197541,Ooyala Sweden,PeeringDB,2024-05-23
197541,57220,PeeringDB,2024-05-23
131997,Vovinet Broadband Private Limited,PeeringDB,2024-05-23
131997,Vovinet,PeeringDB,2024-05-23
40444,"Constant Contact, Inc.",PeeringDB,2024-05-23
38819,CSL Limited,PeeringDB,2024-05-23
38819,PCCW Mobile(AS9444),PeeringDB,2024-05-23
45444,CoClo(Coherent Cloud),PeeringDB,2024-05-23
45444,Sempernet Studentnet Isonet PPS Internet,PeeringDB,2024-05-23
133612,Vodafone Hutchison Australia,PeeringDB,2024-05-23
51159,Think Systems UK Ltd,PeeringDB,2024-05-23
55761,Colocation Hosting Sdn Bhd,PeeringDB,2024-05-23
55761,Colohost Pro Enterprise,PeeringDB,2024-05-23
29154,"Equinix Legacy Network - HE, Helsinki",PeeringDB,2024-05-23
29154,Equinix Connect Finland,PeeringDB,2024-05-23
29154,Telecity Finland,PeeringDB,2024-05-23
45144,Net Onboard Sdn Bhd,PeeringDB,2024-05-23
45144,NET,PeeringDB,2024-05-23
46015,Exabytes Network,PeeringDB,2024-05-23
46015,EXABYTES,PeeringDB,2024-05-23
55720,TheGigabit,PeeringDB,2024-05-23
55720,GIGABIT,PeeringDB,2024-05-23
18227,ClearComm Sdn Bhd,PeeringDB,2024-05-23
18227,ClearComm,PeeringDB,2024-05-23
4769,Exabytes Enterprise MY01,PeeringDB,2024-05-23
54046,QuickWeb Technologies LLC,PeeringDB,2024-05-23
54046,QuickWeb Hosting Solutions,PeeringDB,2024-05-23
6336,"Amobee, Inc.",PeeringDB,2024-05-23
6336,Turn Inc,PeeringDB,2024-05-23
8401,Vidgital,PeeringDB,2024-05-23
48913,Budget Telecom,PeeringDB,2024-05-23
42204,XENIUM,PeeringDB,2024-05-23
42204,dobreprogramy.pl,PeeringDB,2024-05-23
27464,Jaina Systems Networks,PeeringDB,2024-05-23
28846,ITV PLC,PeeringDB,2024-05-23
28846,Carlton Television,PeeringDB,2024-05-23
19297,WeatherCity Services,PeeringDB,2024-05-23
25187,FCV,PeeringDB,2024-05-23
36040,Google LLC AS36040,PeeringDB,2024-05-23
10201,Dishnet Wireless Limited,PeeringDB,2024-05-23
12757,IPTRON.NET,PeeringDB,2024-05-23
33125,Bug Tussel Wireless AS33125,PeeringDB,2024-05-23
262446,Ananke,PeeringDB,2024-05-23
262446,CLUSTER2GO,PeeringDB,2024-05-23
197804,Getin Noble Bank S.A.,PeeringDB,2024-05-23
131299,MNC Wireless Berhad,PeeringDB,2024-05-23
197133,Mediactive Network,PeeringDB,2024-05-23
197133,MEDIACTIVE NETWORK,PeeringDB,2024-05-23
20878,Atia Communications,PeeringDB,2024-05-23
20878,ATIA,PeeringDB,2024-05-23
27541,Frontier TeleNet,PeeringDB,2024-05-23
23678,MyKRIS ASIA KL,PeeringDB,2024-05-23
23678,MyKRIS ASIA,PeeringDB,2024-05-23
54073,Linux Foundation (LF-13),PeeringDB,2024-05-23
54073,Tizen,PeeringDB,2024-05-23
24852,UAB INIT Vln,PeeringDB,2024-05-23
49455,Telia Norge AS49455,PeeringDB,2024-05-23
20880,Tele Columbus AG,PeeringDB,2024-05-23
20880,PYUR,PeeringDB,2024-05-23
13591,Metrored,PeeringDB,2024-05-23
13591,Cablecom,PeeringDB,2024-05-23
51823,Microtalk UK Ltd,PeeringDB,2024-05-23
37235,Mimecast South Africa,PeeringDB,2024-05-23
37235,Mimecast,PeeringDB,2024-05-23
24518,Axis Telekom Indonesia,PeeringDB,2024-05-23
24518,PT Natrindo Telecom Selular,PeeringDB,2024-05-23
7583,Broadcom (APJ),PeeringDB,2024-05-23
7583,Broadcom,PeeringDB,2024-05-23
7583,MessageLabs Asia Pacific Pty,PeeringDB,2024-05-23
44295,Lab Group,PeeringDB,2024-05-23
44295,LAB-AS,PeeringDB,2024-05-23
53018,InterTelecon,PeeringDB,2024-05-23
32740,Sliqua Enterprise Hosting,PeeringDB,2024-05-23
14265,TelePacific Communications,PeeringDB,2024-05-23
14265,US TelePacific Corp,PeeringDB,2024-05-23
40300,DRFortress,PeeringDB,2024-05-23
58473,Crosspoint Telecom,PeeringDB,2024-05-23
23786,"San-in Cable Vision CO.,LTD(MABLE)",PeeringDB,2024-05-23
48973,Netplan Internet Solutions,PeeringDB,2024-05-23
50387,Yureco S.A.,PeeringDB,2024-05-23
198239,NanoXion,PeeringDB,2024-05-23
51243,Rue Du Commerce SA,PeeringDB,2024-05-23
51243,Rue Du Commerce,PeeringDB,2024-05-23
51243,TopAchat,PeeringDB,2024-05-23
51243,Alapage,PeeringDB,2024-05-23
41489,Watchfront Limited,PeeringDB,2024-05-23
56478,Hyperoptic,PeeringDB,2024-05-23
13679,Universidad Panamericana,PeeringDB,2024-05-23
13679,Centros Culturales de Mexico AC,PeeringDB,2024-05-23
24535,Insan Sarana Telematika,PeeringDB,2024-05-23
24535,IsatNet,PeeringDB,2024-05-23
57202,Konstant AS,PeeringDB,2024-05-23
20924,Lutech spa,PeeringDB,2024-05-23
27626,JOYTEL WIRELESS COMMUNICATIONS,PeeringDB,2024-05-23
27626,JOYTEL,PeeringDB,2024-05-23
15072,Netriplex Corporation,PeeringDB,2024-05-23
394337,Simeon Networks (394337),PeeringDB,2024-05-23
21623,I2B Networks as21623,PeeringDB,2024-05-23
21623,Camzone Networks,PeeringDB,2024-05-23
38477,Unleash,PeeringDB,2024-05-23
46215,"TerraNovaNet, Inc.",PeeringDB,2024-05-23
46215,TNN,PeeringDB,2024-05-23
11123,Ultimate Internet Access,PeeringDB,2024-05-23
11123,UIA,PeeringDB,2024-05-23
55865,Satellite Communications Australia,PeeringDB,2024-05-23
55865,Satcomms Australia,PeeringDB,2024-05-23
4224,Calyx Institute,PeeringDB,2024-05-23
43942,Grifonline S.r.l.,PeeringDB,2024-05-23
43942,Linkwave,PeeringDB,2024-05-23
47264,LDeX Connect,PeeringDB,2024-05-23
6921,"Arachnitec, Inc.",PeeringDB,2024-05-23
53389,"Studsvik Scandpower, Inc.",PeeringDB,2024-05-23
11524,segTEL,PeeringDB,2024-05-23
43198,Outsourcery Hosting,PeeringDB,2024-05-23
43198,Nasstar,PeeringDB,2024-05-23
16815,LogMeIn,PeeringDB,2024-05-23
17246,"RCI Communications, Inc",PeeringDB,2024-05-23
55028,Kiewit Corporation,PeeringDB,2024-05-23
55028,Kiewit,PeeringDB,2024-05-23
7671,NTT SmartConnect,PeeringDB,2024-05-23
46664,VolumeDrive,PeeringDB,2024-05-23
35193,Fondazione IFOM,PeeringDB,2024-05-23
53871,Deltek,PeeringDB,2024-05-23
53871,AS53871,PeeringDB,2024-05-23
57685,Webfra,PeeringDB,2024-05-23
57685,Trans-iX Connect,PeeringDB,2024-05-23
132087,Tune Music,PeeringDB,2024-05-23
26167,Markley Cloud Services,PeeringDB,2024-05-23
26167,Markley Group,PeeringDB,2024-05-23
33748,DSCI,PeeringDB,2024-05-23
33748,AS33748,PeeringDB,2024-05-23
51754,Claranet France,PeeringDB,2024-05-23
5017,CITIC Telecom International CPC (S) Pte Ltd,PeeringDB,2024-05-23
23881,UDomain Web Hosting Company Limited,PeeringDB,2024-05-23
54380,"ThoughtWave Technologies, Inc.",PeeringDB,2024-05-23
10653,USAI.NET,PeeringDB,2024-05-23
10653,USAI,PeeringDB,2024-05-23
2609,Tunisie Telecom,PeeringDB,2024-05-23
2609,TT,PeeringDB,2024-05-23
27961,Jefatura de Gabinete de Ministros,PeeringDB,2024-05-23
27961,JGM,PeeringDB,2024-05-23
263061,Soma Investimentos LTDA,PeeringDB,2024-05-23
263061,SOMA,PeeringDB,2024-05-23
13036,T-Mobile CZ AS13036,PeeringDB,2024-05-23
49974,Bo Data,PeeringDB,2024-05-23
5600,Europacom.net,PeeringDB,2024-05-23
5600,TCP,PeeringDB,2024-05-23
50047,UCND United City Network Development GmbH,PeeringDB,2024-05-23
50047,UCN,PeeringDB,2024-05-23
38190,Oghma Pty Ltd,PeeringDB,2024-05-23
38190,Nelson Bay Online,PeeringDB,2024-05-23
37090,ISOCEL SA,PeeringDB,2024-05-23
37090,ISOCEL TELECOM,PeeringDB,2024-05-23
54299,Muscat Solutions Inc,PeeringDB,2024-05-23
15096,NoAccess / SONN,PeeringDB,2024-05-23
6379,"Turtle Systems, LLC",PeeringDB,2024-05-23
55651,DBolical Pty Ltd,PeeringDB,2024-05-23
55651,ModDB,PeeringDB,2024-05-23
55651,IndieDB,PeeringDB,2024-05-23
54537,"Phoenix Knowledge Ventures, LLC",PeeringDB,2024-05-23
54537,HostHaus,PeeringDB,2024-05-23
54537,360 Colo,PeeringDB,2024-05-23
11478,Openface,PeeringDB,2024-05-23
11478,Openface Internet,PeeringDB,2024-05-23
16168,Genetsis,PeeringDB,2024-05-23
49065,Aka Networks,PeeringDB,2024-05-23
49065,Aka AS,PeeringDB,2024-05-23
54652,Plentyoffish Media Inc,PeeringDB,2024-05-23
54652,POF,PeeringDB,2024-05-23
1126,VANCIS,PeeringDB,2024-05-23
1126,SARA,PeeringDB,2024-05-23
6086,InfoMagic,PeeringDB,2024-05-23
36937,Liquid Telecom SA,PeeringDB,2024-05-23
40260,Terra,PeeringDB,2024-05-23
40260,Terra Networks,PeeringDB,2024-05-23
42400,MultiHost IT AS,PeeringDB,2024-05-23
35399,Online50 Limited,PeeringDB,2024-05-23
35399,IT Inside Out,PeeringDB,2024-05-23
35399,Network Wizardry,PeeringDB,2024-05-23
54183,Peer39,PeeringDB,2024-05-23
18199,Link Telecom (NZ) Limited,PeeringDB,2024-05-23
18199,WorldNet,PeeringDB,2024-05-23
58464,Daraco Services,PeeringDB,2024-05-23
57516,"MiTs LV, SIA",PeeringDB,2024-05-23
57516,AS-MITSLV,PeeringDB,2024-05-23
54144,Kleinart.net,PeeringDB,2024-05-23
54144,Shawn Kleinart Consulting,PeeringDB,2024-05-23
3833,Wyoming.com,PeeringDB,2024-05-23
6582,FRII,PeeringDB,2024-05-23
6582,Front Range Internet Inc.,PeeringDB,2024-05-23
27757,CORPORACION NACIONAL DE TELECOMUNICACIONES CNT EP,PeeringDB,2024-05-23
27757,CNT EP,PeeringDB,2024-05-23
196983,Elsynet S.r.l.,PeeringDB,2024-05-23
49463,LNC SA,PeeringDB,2024-05-23
54312,Zeta Global Corp.,PeeringDB,2024-05-23
54312,Zeta Interactive,PeeringDB,2024-05-23
39506,Syntis,PeeringDB,2024-05-23
34510,Afone,PeeringDB,2024-05-23
198047,UK Webhosting Ltd,PeeringDB,2024-05-23
198047,Paragon Internet Group,PeeringDB,2024-05-23
53306,Outscale INC,PeeringDB,2024-05-23
20849,Continum AG,PeeringDB,2024-05-23
24736,Cairo Internet eXchange Point,PeeringDB,2024-05-23
24736,CAIX,PeeringDB,2024-05-23
198818,ISP Service eG,PeeringDB,2024-05-23
20828,NDIX,PeeringDB,2024-05-23
20828,Nederlands Duitse Internet Exchange,PeeringDB,2024-05-23
34427,Comsenso B.V.,PeeringDB,2024-05-23
51827,Fremaks GmbH,PeeringDB,2024-05-23
59560,World-ICT B.V.,PeeringDB,2024-05-23
59560,WORLDICT,PeeringDB,2024-05-23
38830,Levart Distribution Systems Pty Ltd,PeeringDB,2024-05-23
38830,Levart,PeeringDB,2024-05-23
53100,Criare Net Telecomunicacoes,PeeringDB,2024-05-23
53100,Criare Net,PeeringDB,2024-05-23
262792,VESCNET PROVEDORES DO BRASIL,PeeringDB,2024-05-23
262792,VESCNET,PeeringDB,2024-05-23
51406,Infonas Limited,PeeringDB,2024-05-23
393233,Aon eSolutions,PeeringDB,2024-05-23
58209,Murat Terzioglu,PeeringDB,2024-05-23
47057,"iStreamPlanet, Co",PeeringDB,2024-05-23
45945,Acme Commerce Sdn Bhd,PeeringDB,2024-05-23
45945,http:,PeeringDB,2024-05-23
45945,webserver.com.my,PeeringDB,2024-05-23
15101,Central 1 Credit Union,PeeringDB,2024-05-23
34233,Superior B.V.,PeeringDB,2024-05-23
18446,KTI Data Center,PeeringDB,2024-05-23
46043,Bluewater Indonesia,PeeringDB,2024-05-23
50372,Planetary Networks,PeeringDB,2024-05-23
22512,OpenBSD,PeeringDB,2024-05-23
22512,OpenSSH / OpenBGPD / LibreSSL,PeeringDB,2024-05-23
22512,mandoc,PeeringDB,2024-05-23
22512,tmux,PeeringDB,2024-05-23
22512,etc,PeeringDB,2024-05-23
40715,"DataCenter.BZ, LLC",PeeringDB,2024-05-23
18599,Escape Media Group - Grooveshark,PeeringDB,2024-05-23
18599,Grooveshark,PeeringDB,2024-05-23
43858,Webaxys,PeeringDB,2024-05-23
38285,Vocus Retail Australia (DSL),PeeringDB,2024-05-23
38285,Dodo,PeeringDB,2024-05-23
50737,ASR Service Maatschappij,PeeringDB,2024-05-23
58578,MYCorous360,PeeringDB,2024-05-23
58578,Corous360 SDN BHD,PeeringDB,2024-05-23
21315,ENNE Solutions,PeeringDB,2024-05-23
57228,Axians Networks,PeeringDB,2024-05-23
